eta,U,a,s,y,E,Einf,Ebind,
0.048529412,45.00025,0.014500275,0.169328942,1.528714999,-97.06181842,-97.23181887,0.001748403,
0.048529412,46.36386364,0.013640913,0.164289635,1.53055666,-102.968989,-103.2138069,0.002371949,
0.048529412,47.72747727,0.012856446,0.159543648,1.532237388,-109.0526392,-109.3743578,0.002941444,
0.048529412,49.09109091,0.012138277,0.155066039,1.533778561,-115.3127563,-115.7134716,0.003462996,
0.048529412,50.45470455,0.011478955,0.150834209,1.535196872,-121.7493293,-122.2311483,0.003941868,
0.048529412,51.81831818,0.010872263,0.146828588,1.536496826,-128.3623487,-128.9273879,0.004382615,
0.048529412,53.18193182,0.010312663,0.143031063,1.537707695,-135.1518065,-135.8021904,0.0047892,
0.048529412,54.54554545,0.009795427,0.13942604,1.538822628,-142.1176954,-142.8555557,0.00516508,
0.048529412,55.90915909,0.009316348,0.135999049,1.539856347,-149.2600091,-150.087484,0.005513284,
0.048529412,57.27277273,0.008871789,0.132737336,1.540817683,-156.5787421,-157.4979752,0.005836476,
0.048529412,58.63638636,0.008458339,0.129628775,1.541709787,-164.0738897,-165.0870293,0.006137003,
0.048529412,60,0.008074405,0.126664689,1.542692027,-171.7454471,-172.8546463,0.006416948,
0.050147059,0.001,1,148.4131591,1,-0.000818606,-0.000813645,-0.006096905,
0.050147059,1.364613636,1,148.4131591,2.718281828,-1.29587283,-1.296035132,0.000125229,
0.050147059,2.728227273,1,148.4131591,2.718281828,-2.590932032,-2.591256618,0.000125262,
0.050147059,4.091840909,1,148.4131591,2.718281828,-3.885991235,-3.886478105,0.000125273,
0.050147059,5.455454545,1,148.4131591,2.718281828,-5.181050438,-5.181699591,0.000125278,
0.050147059,6.819068182,1,148.4131591,2.718281828,-6.47610964,-6.476921078,0.000125281,
0.050147059,8.182681818,1,148.4131591,2.718281828,-7.771168843,-7.772142564,0.000125284,
0.050147059,9.546295455,1,148.4131591,2.718281828,-9.066228046,-9.067364051,0.000125285,
0.050147059,10.90990909,1,148.4131591,2.718281828,-10.36128725,-10.36258554,0.000125286,
0.050147059,12.27352273,1,148.4131591,2.718281828,-11.65634645,-11.65780702,0.000125287,
0.050147059,13.63713636,1,148.4131591,2.718281828,-12.95140565,-12.95302851,0.000125288,
0.050147059,15.00075,1,148.4131591,2.718281828,-14.24646486,-14.24825,0.000125288,
0.050147059,16.36436364,1,148.4131591,2.718281828,-15.54152406,-15.54347148,0.000125289,
0.050147059,17.72797727,1,148.4131591,2.718281828,-16.83658326,-16.83869297,0.000125289,
0.050147059,19.09159091,0.09272229,0.417291665,1.377881987,-18.31718394,-18.13391446,-0.010106449,
0.050147059,20.45520455,0.078752163,0.386113703,1.40432922,-20.83783321,-20.0218554,-0.040754355,
0.050147059,21.81881818,0.067893767,0.359687312,1.425409268,-23.5382402,-22.78028293,-0.033272514,
0.050147059,23.18243182,0.059238647,0.336900093,1.442506789,-26.41713647,-25.71666511,-0.027238033,
0.050147059,24.54604545,0.052202244,0.316986467,1.456625131,-29.47368547,-28.83100194,-0.022291405,
0.050147059,25.90965909,0.04639003,0.299401537,1.468432562,-32.70731236,-32.12329342,-0.018180544,
0.050147059,27.27327273,0.041524465,0.283737702,1.478412953,-36.11760912,-35.59353954,-0.014723727,
0.050147059,28.63688636,0.037404905,0.269682575,1.486933417,-39.70427833,-39.24174031,-0.011786888,
0.050147059,30.0005,0.033882638,0.256991182,1.49427,-43.46709837,-43.06789573,-0.009269147,
0.050147059,31.36411364,0.030845056,0.245468017,1.500634743,-47.40590092,-47.0720058,-0.007093285,
0.050147059,32.72772727,0.028205469,0.234954548,1.506195373,-51.52055608,-51.25407051,-0.005199306,
0.050147059,34.09134091,0.025896108,0.225320651,1.511080441,-55.81096209,-55.61408987,-0.00353997,
0.050147059,35.45495455,0.023863145,0.216457436,1.515397933,-60.27703826,-60.15206387,-0.002077641,
0.050147059,36.81856818,0.022063571,0.208275064,1.519231496,-64.91871989,-64.86799253,-0.000782009,
0.050147059,38.18218182,0.020462546,0.200696287,1.522654218,-69.73595451,-69.76187583,0.000371569,
0.050147059,39.54579545,0.019031751,0.193656128,1.525723025,-74.72869926,-74.83371378,0.001403305,
0.050147059,40.90940909,0.017747294,0.187098042,1.528467702,-79.89691874,-80.08350637,0.002329913,
0.050147059,42.27302273,0.01658974,0.180973575,1.530965405,-85.24058358,-85.51125362,0.003165315,
0.050147059,43.63663636,0.015543077,0.175240905,1.533228024,-90.75966917,-91.11695551,0.003921184,
0.050147059,45.00025,0.01459321,0.169863131,1.535281724,-96.45415479,-96.90061205,0.004607373,
0.050147059,46.36386364,0.013728371,0.164807884,1.537153893,-102.3240229,-102.8622232,0.005232245,
0.050147059,47.72747727,0.012938765,0.160046783,1.538864731,-108.3692584,-109.0017891,0.005802938,
0.050147059,49.09109091,0.012215871,0.155554879,1.540434597,-114.5898487,-115.3193095,0.006325574,
0.050147059,50.45470455,0.01155227,0.151309639,1.541876416,-120.9857826,-121.8147847,0.006805431,
0.050147059,51.81831818,0.010941673,0.147291201,1.54319771,-127.5570505,-128.4882144,0.007247076,
0.050147059,53.18193182,0.010378435,0.143481718,1.544430903,-134.3036443,-135.3395989,0.007654482,
0.050147059,54.54554545,0.00985852,0.139865241,1.545572373,-141.2255566,-142.3689379,0.008031115,
0.050147059,55.90915909,0.00937569,0.136427443,1.546618574,-148.3227812,-149.5762316,0.008380011,
0.050147059,57.27277273,0.008928234,0.133155305,1.547596214,-155.5953124,-156.96148,0.00870384,
0.050147059,58.63638636,0.008512045,0.130036905,1.548503041,-163.0431454,-164.524683,0.009004956,
0.050147059,60,0.008125917,0.127063452,1.549464142,-170.6662757,-172.2658407,0.009285445,
0.051764706,0.001,1,148.4131591,1,-0.00081698,-0.000812027,-0.006099315,
0.051764706,1.364613636,1,148.4131591,2.718281828,-1.293659775,-1.293827656,0.000129755,
0.051764706,2.728227273,1,148.4131591,2.718281828,-2.586507544,-2.586843284,0.000129788,
0.051764706,4.091840909,1,148.4131591,2.718281828,-3.879355313,-3.879858912,0.000129798,
0.051764706,5.455454545,1,148.4131591,2.718281828,-5.172203083,-5.172874541,0.000129804,
0.051764706,6.819068182,1,148.4131591,2.718281828,-6.465050852,-6.465890169,0.000129807,
0.051764706,8.182681818,1,148.4131591,2.718281828,-7.757898621,-7.758905797,0.000129809,
0.051764706,9.546295455,1,148.4131591,2.718281828,-9.05074639,-9.051921426,0.000129811,
0.051764706,10.90990909,1,148.4131591,2.718281828,-10.34359416,-10.34493705,0.000129812,
0.051764706,12.27352273,1,148.4131591,2.718281828,-11.63644193,-11.63795268,0.000129813,
0.051764706,13.63713636,1,148.4131591,2.718281828,-12.9292897,-12.93096831,0.000129813,
0.051764706,15.00075,1,148.4131591,2.718281828,-14.22213747,-14.22398394,0.000129814,
0.051764706,16.36436364,1,148.4131591,2.718281828,-15.51498524,-15.51699957,0.000129814,
0.051764706,17.72797727,1,148.4131591,2.718281828,-16.80783301,-16.8100152,0.000129815,
0.051764706,19.09159091,0.093422841,0.418752838,1.381996982,-18.20819994,-18.10303082,-0.005809476,
0.051764706,20.45520455,0.07932551,0.387426773,1.408862594,-20.71253433,-19.95353734,-0.038038217,
0.051764706,21.81881818,0.068375229,0.360888381,1.430265138,-23.39557972,-22.70255264,-0.030526395,
0.051764706,23.18243182,0.059650581,0.338008957,1.447651253,-26.25604759,-25.62891537,-0.024469714,
0.051764706,24.54604545,0.05255966,0.318019886,1.462000277,-29.29308919,-28.73262554,-0.019506176,
0.051764706,25.90965909,0.046704788,0.30037135,1.473997381,-32.5061218,-32.01368315,-0.01538213,
0.051764706,27.27327273,0.041802789,0.284650995,1.484154398,-35.89473208,-35.47208819,-0.01191483,
0.051764706,28.63688636,0.037654161,0.27054831,1.492812607,-39.45861893,-39.10784066,-0.008969512,
0.051764706,30.0005,0.034107056,0.257813719,1.50027252,-43.19755803,-42.92094057,-0.006444814,
0.051764706,31.36411364,0.031048969,0.246251681,1.506755866,-47.11137912,-46.91138792,-0.00426317,
0.051764706,32.72772727,0.028390549,0.235703405,1.512400215,-51.19995078,-51.0791827,-0.002364331,
0.051764706,34.09134091,0.026065414,0.226037647,1.517370114,-55.46317014,-55.42432491,-0.00070087,
0.051764706,35.45495455,0.024018661,0.217145514,1.521762938,-59.90095563,-59.94681456,0.000764994,
0.051764706,36.81856818,0.022207,0.208936441,1.525664185,-64.51324183,-64.64665165,0.002063677,
0.051764706,38.18218182,0.02059522,0.201333338,1.529148942,-69.29997575,-69.52383617,0.003219909,
0.051764706,39.54579545,0.019154869,0.194270126,1.532265915,-74.26111404,-74.57836812,0.004253969,
0.051764706,40.90940909,0.017860998,0.187690791,1.535078092,-79.39662097,-79.81024751,0.005182624,
0.051764706,42.27302273,0.016696842,0.181546742,1.537604902,-84.70646684,-85.21947434,0.006019839,
0.051764706,43.63663636,0.015643135,0.175795635,1.539904851,-90.19062681,-90.8060486,0.006777321,
0.051764706,45.00025,0.014687015,0.170400684,1.54199813,-95.84907994,-96.56997029,0.007464954,
0.051764706,46.36386364,0.013816702,0.165329354,1.543901234,-101.6818085,-102.5112394,0.008091122,
0.051764706,47.72747727,0.013021843,0.160553104,1.545645686,-107.6887974,-108.629856,0.008662983,
0.051764706,49.09109091,0.012294385,0.156046835,1.547246228,-113.8700336,-114.92582,0.009186677,
0.051764706,50.45470455,0.01162629,0.15178803,1.548709673,-120.225506,-121.3991314,0.009667494,
0.051764706,51.81831818,0.011011748,0.147756753,1.550055391,-126.755205,-128.0497903,0.010110015,
0.051764706,53.18193182,0.010444841,0.14393522,1.551310712,-133.4591222,-134.8777966,0.01051822,
0.051764706,54.54554545,0.009920951,0.14030724,1.55246576,-140.3372503,-141.8831503,0.010895586,
0.051764706,55.90915909,0.009435603,0.136858538,1.553537084,-147.3895829,-149.0658515,0.011245155,
0.051764706,57.27277273,0.008985247,0.133575997,1.55453247,-154.6161145,-156.4259001,0.011569604,
0.051764706,58.63638636,0.008566464,0.1304478,1.555457306,-162.0168399,-163.9632962,0.011871292,
0.051764706,60,0.008179155,0.127465201,1.556344566,-169.5917549,-171.6780396,0.01215231,
0.053382353,0.001,1,148.4131591,1,-0.000815355,-0.00081041,-0.006101735,
0.053382353,1.364613636,1,148.4131591,2.718281828,-1.29144672,-1.29162018,0.000134297,
0.053382353,2.728227273,1,148.4131591,2.718281828,-2.582083056,-2.58242995,0.000134329,
0.053382353,4.091840909,1,148.4131591,2.718281828,-3.872719392,-3.87323972,0.000134339,
0.053382353,5.455454545,1,148.4131591,2.718281828,-5.163355727,-5.16404949,0.000134345,
0.053382353,6.819068182,1,148.4131591,2.718281828,-6.453992063,-6.45485926,0.000134348,
0.053382353,8.182681818,1,148.4131591,2.718281828,-7.744628399,-7.74566903,0.00013435,
0.053382353,9.546295455,1,148.4131591,2.718281828,-9.035264735,-9.0364788,0.000134352,
0.053382353,10.90990909,1,148.4131591,2.718281828,-10.32590107,-10.32728857,0.000134353,
0.053382353,12.27352273,1,148.4131591,2.718281828,-11.61653741,-11.61809834,0.000134354,
0.053382353,13.63713636,1,148.4131591,2.718281828,-12.90717374,-12.90890811,0.000134354,
0.053382353,15.00075,1,148.4131591,2.718281828,-14.19781008,-14.19971788,0.000134355,
0.053382353,16.36436364,1,148.4131591,2.718281828,-15.48844641,-15.49052765,0.000134355,
0.053382353,17.72797727,1,148.4131591,2.718281828,-16.77908275,-16.78133742,0.000134356,
0.053382353,19.09159091,0.094131626,0.420224269,1.386166923,-18.09965321,-18.07214719,-0.001522012,
0.053382353,20.45520455,0.079905095,0.38874827,1.413466471,-20.58773867,-19.88533604,-0.035322643,
0.053382353,21.81881818,0.06886161,0.362095671,1.435216091,-23.25349474,-22.62495519,-0.027780809,
0.053382353,23.18243182,0.060066654,0.339124364,1.452888057,-26.09561228,-25.5413156,-0.021701963,
0.053382353,24.54604545,0.052921373,0.319060261,1.467477654,-29.11323006,-28.63441727,-0.016721583,
0.053382353,25.90965909,0.04702176,0.301347163,1.479685966,-32.30575731,-31.9042602,-0.012584436,
0.053382353,27.27327273,0.042084864,0.285571785,1.489998424,-35.67277527,-35.3508444,-0.009106738,
0.053382353,28.63688636,0.037905834,0.271419186,1.498810678,-39.21397904,-38.97416985,-0.006153029,
0.053382353,30.0005,0.034333641,0.258641143,1.506400897,-42.9291416,-42.77423656,-0.003621456,
0.053382353,31.36411364,0.031254131,0.247040262,1.512993591,-46.81809064,-46.75104454,-0.001434109,
0.053382353,32.72772727,0.02857742,0.236456731,1.518741838,-50.88069326,-50.90459377,0.000469516,
0.053382353,34.09134091,0.026236349,0.226758992,1.523797963,-55.11684543,-55.23488427,0.002137034,
0.053382353,35.45495455,0.024175643,0.217837785,1.528267922,-59.52646466,-59.74191602,0.003606368,
0.053382353,36.81856818,0.022351656,0.209601841,1.532242502,-64.10948484,-64.42568904,0.004908045,
0.053382353,38.18218182,0.020728685,0.20197328,1.535786636,-68.8658524,-69.28620331,0.006066878,
0.053382353,39.54579545,0.019279054,0.194887837,1.538963535,-73.79552355,-74.32345885,0.007103212,
0.053382353,40.90940909,0.017977725,0.188287418,1.541819046,-78.89846217,-79.53745565,0.008033869,
0.053382353,42.27302273,0.016804932,0.182123569,1.544394553,-84.17463827,-84.9281937,0.008872854,
0.053382353,43.63663636,0.015744278,0.176354034,1.546742281,-89.62402673,-90.49567302,0.009631911,
0.053382353,45.00025,0.014781864,0.170941552,1.54886427,-95.24660642,-96.2398936,0.010320951,
0.053382353,46.36386364,0.013905656,0.165854035,1.550810096,-101.0423594,-102.1608554,0.010948382,
0.053382353,47.72747727,0.013105811,0.16106253,1.552584626,-107.0112705,-108.2585585,0.011521381,
0.053382353,49.09109091,0.012373312,0.156541842,1.55421066,-113.1533265,-114.5330029,0.012046104,
0.053382353,50.45470455,0.011701035,0.152269468,1.555705691,-119.4685162,-120.9841885,0.012527855,
0.053382353,51.81831818,0.011082468,0.148225396,1.557077125,-125.9568299,-127.6121154,0.012971226,
0.053382353,53.18193182,0.010512087,0.144391541,1.558354726,-132.6182591,-134.4167835,0.013380208,
0.053382353,54.54554545,0.009984493,0.14075212,1.559527657,-139.4527964,-141.3981929,0.013758284,
0.053382353,55.90915909,0.009496101,0.13729243,1.560622209,-146.4604355,-148.5563436,0.014108507,
0.053382353,57.27277273,0.009042823,0.133999426,1.561635267,-153.6411706,-155.8912355,0.014433557,
0.053382353,58.63638636,0.008621396,0.130861336,1.562578696,-160.9949967,-163.4028687,0.0147358,
0.053382353,60,0.008229738,0.127867967,1.563465837,-168.5219094,-171.0912432,0.01501733,
0.055,0.001,1,148.4131591,1,-0.000813729,-0.000808792,-0.006104164,
0.055,1.364613636,1,148.4131591,2.718281828,-1.289233665,-1.289412704,0.000138853,
0.055,2.728227273,1,148.4131591,2.718281828,-2.577658567,-2.578016616,0.000138885,
0.055,4.091840909,1,148.4131591,2.718281828,-3.86608347,-3.866620527,0.000138896,
0.055,5.455454545,1,148.4131591,2.718281828,-5.154508372,-5.155224439,0.000138901,
0.055,6.819068182,1,148.4131591,2.718281828,-6.442933275,-6.443828351,0.000138904,
0.055,8.182681818,1,148.4131591,2.718281828,-7.731358178,-7.732432263,0.000138907,
0.055,9.546295455,1,148.4131591,2.718281828,-9.01978308,-9.021036175,0.000138908,
0.055,10.90990909,1,148.4131591,2.718281828,-10.30820798,-10.30964009,0.000138909,
0.055,12.27352273,1,148.4131591,2.718281828,-11.59663289,-11.598244,0.00013891,
0.055,13.63713636,1,148.4131591,2.718281828,-12.88505779,-12.88684791,0.000138911,
0.055,15.00075,1,148.4131591,2.718281828,-14.17348269,-14.17545182,0.000138911,
0.055,16.36436364,1,148.4131591,2.718281828,-15.46190759,-15.46405573,0.000138912,
0.055,17.72797727,1,148.4131591,2.718281828,-16.7503325,-16.75265965,0.000138912,
0.055,19.09159091,0.094848754,0.421705981,1.39039505,-17.99154434,-18.04126356,0.002755861,
0.055,20.45520455,0.080491031,0.390078337,1.418140957,-20.46344708,-19.8172515,-0.03260773,
0.055,21.81881818,0.069353247,0.363310395,1.440249852,-23.11198641,-22.54749058,-0.02503586,
0.055,23.18243182,0.060486922,0.340246394,1.458219551,-25.93583209,-25.45386579,-0.018934896,
0.055,24.54604545,0.053286265,0.320106372,1.473057311,-28.93411007,-28.53637713,-0.013937752,
0.055,25.90965909,0.047342238,0.302328281,1.485467736,-32.10622138,-31.79502458,-0.009787594,
0.055,27.27327273,0.042369048,0.286497181,1.495967042,-35.45174171,-35.22980817,-0.006299595,
0.055,28.63688636,0.038159946,0.272295228,1.504934803,-38.97036227,-38.84072787,-0.003337589,
0.055,30.0005,0.034562389,0.259473496,1.512659321,-42.66185326,-42.6277837,-0.000799234,
0.055,31.36411364,0.031461244,0.247833588,1.519367452,-46.52604035,-46.59097565,0.001393731,
0.055,32.72772727,0.02876616,0.237214573,1.525226077,-50.56278907,-50.73030373,0.003302063,
0.055,34.09134091,0.026408936,0.227484757,1.530369814,-54.77199422,-55.04576793,0.004973565,
0.055,35.45495455,0.024334097,0.218534271,1.534922982,-59.15357239,-59.53736825,0.006446302,
0.055,36.81856818,0.022498186,0.210272331,1.538962351,-63.70745675,-64.2051047,0.007750909,
0.055,38.18218182,0.020864651,0.202618667,1.542577529,-68.43359315,-69.04897727,0.008912284,
0.055,39.54579545,0.019404719,0.195509529,1.545813515,-73.33193732,-74.06898597,0.00995084,
0.055,40.90940909,0.018094641,0.188887815,1.548725714,-78.40245278,-79.26513078,0.010883449,
0.055,42.27302273,0.016913986,0.182703979,1.551348615,-83.64510922,-84.63741173,0.011724159,
0.055,43.63663636,0.015846303,0.176915813,1.553737698,-89.05988126,-90.18582879,0.01248475,
0.055,45.00025,0.014877536,0.171486102,1.5559068,-94.64674755,-95.91038198,0.013175158,
0.055,46.36386364,0.0139956,0.166382135,1.55788356,-100.40569,-101.8110713,0.013803816,
0.055,47.72747727,0.013190353,0.161575231,1.559690804,-106.3366932,-107.8878967,0.01437792,
0.055,49.09109091,0.012453203,0.157040088,1.561348396,-112.4397438,-114.1408583,0.014903642,
0.055,50.45470455,0.011776512,0.15275402,1.562871625,-118.7148307,-120.569956,0.015386298,
0.055,51.81831818,0.011153868,0.148697127,1.564275793,-125.1619439,-127.1751898,0.015830493,
0.055,53.18193182,0.010579591,0.14485099,1.565571518,-131.7810748,-133.9565597,0.016240227,
0.055,54.54554545,0.010048821,0.141199968,1.566767677,-138.5722161,-140.9140658,0.016618992,
0.055,55.90915909,0.009557191,0.13772911,1.567882932,-145.5353612,-148.047708,0.016969846,
0.055,57.27277273,0.009100966,0.134425596,1.56891524,-152.6705044,-155.3574863,0.017295477,
0.055,58.63638636,0.008676858,0.131277372,1.569876046,-159.9776407,-162.8434007,0.017598257,
0.055,60,0.008281788,0.128274029,1.570772638,-167.4567656,-170.5054512,0.017880282,
